UserId,month,Reputation,Rank,index,UCreationDate,UAccessDate,ULocation,U.Views,PViewCount,tCount,qCount,aCount,changed
565879,21,95.0,172.0,37784,2011-01-06 18:21:21,2018-09-13 21:47:37,,544,550734.0,16,13,3,yes
565879,23,75.0,188.5,37784,2011-01-06 18:21:21,2018-09-13 21:47:37,,544,297.0,9,3,6,yes
565879,26,90.0,469.5,37784,2011-01-06 18:21:21,2018-09-13 21:47:37,,544,326994.0,17,16,1,yes
565879,27,118.0,315.0,37784,2011-01-06 18:21:21,2018-09-13 21:47:37,,544,119896.0,19,13,6,yes
565879,29,24.0,1039.5,37784,2011-01-06 18:21:21,2018-09-13 21:47:37,,544,5851.0,8,7,1,yes
559805,15,90.0,267.5,3037,2011-01-01 14:23:31,2015-09-29 06:45:30,"Dresden, Germany",13,0.0,15,5,10,no
560937,14,35.0,543.0,26573,2011-01-03 06:59:15,2017-01-31 03:47:18,"Bangalore, India",21,3660.0,5,3,2,no
567681,14,35.0,543.0,9151,2011-01-08 01:44:20,2018-09-10 14:04:34,"Sturbridge, MA",174,5022.0,5,3,2,no
567877,14,35.0,543.0,14623,2011-01-08 09:07:10,2017-10-23 11:18:34,,289,2877.0,4,1,3,no
570634,14,33.0,561.5,3798,2011-01-11 01:15:30,2018-09-10 19:43:45,"Philadelphia, PA",70,1124.0,5,2,3,no
561389,14,30.0,602.5,32006,2011-01-03 15:05:54,2017-03-14 18:41:36,,64,14223.0,5,4,1,no
565535,15,225.0,124.0,32630,2011-01-06 14:03:43,2015-06-08 13:52:21,,91,10757.0,28,11,17,no
565535,21,35.0,364.0,32630,2011-01-06 14:03:43,2015-06-08 13:52:21,,91,1080.0,5,3,2,yes
565857,27,70.0,507.0,37559,2011-01-06 18:06:07,2018-09-14 21:46:46,,88,2476.0,9,4,5,yes
567663,20,155.0,133.0,8944,2011-01-08 01:18:06,2018-09-14 07:55:21,Australia,287,10587.0,18,5,13,yes
571523,14,30.0,602.5,29788,2011-01-11 16:20:58,2016-06-13 13:37:44,,11,1160.0,4,2,2,no
572020,26,45.0,892.5,37272,2011-01-11 23:27:43,2016-10-07 06:25:50,"Melbourne, Australia",41,392.0,5,1,4,yes
568747,14,29.0,637.0,26635,2011-01-09 12:16:14,2016-10-04 22:48:43,,14,2650.0,9,5,4,no
562592,17,46.0,374.0,1766,2011-01-04 13:12:14,2018-09-11 14:06:34,Ukraine,390,97571.0,10,7,3,yes
562592,18,13.0,643.5,1766,2011-01-04 13:12:14,2018-09-11 14:06:34,Ukraine,390,21402.0,4,3,1,yes
562592,26,30.0,1260.0,1766,2011-01-04 13:12:14,2018-09-11 14:06:34,Ukraine,390,13928.0,5,4,1,yes
571283,14,28.0,648.0,13677,2011-01-11 13:02:49,2018-09-08 08:44:03,,90,9512.0,5,2,3,no
571283,15,28.0,612.0,13677,2011-01-11 13:02:49,2018-09-08 08:44:03,,90,29880.0,6,5,1,no
248498,14,25.0,677.0,49328,2010-01-12 00:25:07,2018-09-11 05:03:19,"Atlanta, GA",50,2394.0,4,3,1,no
565228,14,25.0,677.0,28247,2011-01-06 09:25:15,2018-08-30 12:40:17,"Zagreb, Croatia",123,30801.0,4,3,1,no
565952,14,25.0,677.0,38678,2011-01-06 19:25:50,2018-06-08 11:28:19,"Izmir, Turkey",164,8117.0,4,3,1,no
567032,14,25.0,677.0,12,2011-01-07 14:57:49,2018-09-13 19:26:40,"Praha, Česká republika",39,1744.0,3,1,2,no
567032,31,15.0,1241.5,12,2011-01-07 14:57:49,2018-09-13 19:26:40,"Praha, Česká republika",39,2297.0,2,1,1,yes
567032,33,78.0,274.0,12,2011-01-07 14:57:49,2018-09-13 19:26:40,"Praha, Česká republika",39,4272.0,11,4,7,yes
571653,14,25.0,677.0,34280,2011-01-11 17:54:15,2018-09-11 17:59:44,weak,125,920.0,4,3,1,no
571653,15,23.0,660.0,34280,2011-01-11 17:54:15,2018-09-11 17:59:44,weak,125,695.0,4,2,2,no
571653,24,55.0,225.0,34280,2011-01-11 17:54:15,2018-09-11 17:59:44,weak,125,8807.0,9,7,2,yes
571653,25,45.0,1564.5,34280,2011-01-11 17:54:15,2018-09-11 17:59:44,weak,125,25524.0,7,5,2,yes
559627,32,55.0,466.5,209,2011-01-01 04:10:48,2018-09-11 18:27:12,"Clemson, SC, United States",190,1398.0,6,1,5,yes
560412,16,58.0,308.0,11183,2011-01-02 15:43:02,2018-09-06 15:40:33,"Torreon, Mexico",27,320.0,7,1,6,yes
560450,19,85.0,194.5,11317,2011-01-02 16:41:47,2018-09-14 17:02:08,,80,1428.0,9,1,8,yes
560450,24,13.0,510.5,11317,2011-01-02 16:41:47,2018-09-14 17:02:08,,80,730.0,3,2,1,yes
563460,29,15.0,1420.0,12467,2011-01-05 04:49:23,2018-08-13 07:36:20,Australia,141,10641.0,2,1,1,yes
563460,30,229.0,124.0,12467,2011-01-05 04:49:23,2018-08-13 07:36:20,Australia,141,22252.0,30,7,23,yes
563460,32,15.0,1200.5,12467,2011-01-05 04:49:23,2018-08-13 07:36:20,Australia,141,38.0,2,1,1,yes
559944,23,80.0,176.0,4912,2011-01-01 19:46:55,2018-09-14 07:25:11,"Bangalore, India",58,98660.0,10,4,6,yes
561656,23,40.0,309.0,35010,2011-01-03 19:17:14,2017-10-16 08:48:47,"Cluj-Napoca, Romania",145,2514.0,5,2,3,yes
564609,14,18.0,795.0,23625,2011-01-05 21:23:45,2013-04-18 03:31:28,Texas,33,158012.0,5,4,1,no
247767,14,15.0,839.5,30222,2010-01-11 03:10:11,2017-03-21 08:09:44,India,29,183.0,2,1,1,no
561624,16,40.0,388.5,34515,2011-01-03 18:44:44,2018-09-14 13:14:44,"Milwaukee, WI",269,7859.0,6,4,2,yes
561624,18,65.0,274.5,34515,2011-01-03 18:44:44,2018-09-14 13:14:44,"Milwaukee, WI",269,13455.0,9,5,4,yes
561624,20,205.0,103.0,34515,2011-01-03 18:44:44,2018-09-14 13:14:44,"Milwaukee, WI",269,29249.0,24,7,17,yes
561624,21,140.0,124.5,34515,2011-01-03 18:44:44,2018-09-14 13:14:44,"Milwaukee, WI",269,324393.0,22,16,6,yes
561624,26,35.0,1112.5,34515,2011-01-03 18:44:44,2018-09-14 13:14:44,"Milwaukee, WI",269,1728.0,4,1,3,yes
561624,34,25.0,803.5,34515,2011-01-03 18:44:44,2018-09-14 13:14:44,"Milwaukee, WI",269,30197.0,4,3,1,yes
561624,36,25.0,657.0,34515,2011-01-03 18:44:44,2018-09-14 13:14:44,"Milwaukee, WI",269,9126.0,3,1,2,yes
564094,17,40.0,419.5,18754,2011-01-05 14:55:18,2018-09-14 19:50:53,,14,170.0,5,2,3,yes
568420,16,85.0,240.0,23239,2011-01-08 23:35:59,2018-09-13 17:43:57,,330,874841.0,14,11,3,yes
568420,17,291.0,85.0,23239,2011-01-08 23:35:59,2018-09-13 17:43:57,,330,591250.0,36,11,25,yes
568420,18,40.0,383.5,23239,2011-01-08 23:35:59,2018-09-13 17:43:57,,330,3338.0,5,2,3,yes
568420,36,415.0,56.5,23239,2011-01-08 23:35:59,2018-09-13 17:43:57,,330,6439.0,42,1,41,yes
571359,14,15.0,839.5,14625,2011-01-11 14:05:05,2017-07-27 13:15:22,"Minsk, Belarus",9,3468.0,2,1,1,no
571896,14,15.0,839.5,36000,2011-01-11 21:21:47,2012-12-14 06:01:44,"Naga City, Philippines",4,2426.0,2,1,1,no
563461,14,14.0,871.0,12530,2011-01-05 04:50:45,2012-03-05 02:02:40,,5,14927.0,6,3,3,no
562363,31,93.0,287.0,46356,2011-01-04 10:07:41,2018-09-09 20:57:50,Germany,407,2109.0,12,3,9,yes
562363,32,63.0,406.5,46356,2011-01-04 10:07:41,2018-09-09 20:57:50,Germany,407,38.0,8,1,7,yes
564448,16,15.0,678.5,22030,2011-01-05 19:11:41,2012-11-12 15:26:54,,21,442.0,2,1,1,yes
559758,22,20.0,460.0,2770,2011-01-01 12:07:40,2018-06-07 10:22:02,"London, United Kingdom",134,366.0,3,2,1,yes
559758,35,50.0,396.5,2770,2011-01-01 12:07:40,2018-06-07 10:22:02,"London, United Kingdom",134,13842.0,8,6,2,yes
560498,24,73.0,185.5,11924,2011-01-02 17:48:58,2014-02-04 09:59:18,,81,30339.0,15,13,2,yes
560726,17,15.0,694.5,22582,2011-01-03 00:37:51,2018-09-13 19:30:57,"Phoenix, AZ",61,5649.0,2,1,1,yes
563832,20,60.0,257.0,16353,2011-01-05 11:33:54,2018-09-14 14:28:55,United Kingdom,124,2139.0,11,10,1,yes
563832,21,58.0,257.0,16353,2011-01-05 11:33:54,2018-09-14 14:28:55,United Kingdom,124,342.0,8,2,6,yes
563832,22,20.0,460.0,16353,2011-01-05 11:33:54,2018-09-14 14:28:55,United Kingdom,124,340.0,3,2,1,yes
563832,23,78.0,182.5,16353,2011-01-05 11:33:54,2018-09-14 14:28:55,United Kingdom,124,2035.0,11,5,6,yes
563832,24,65.0,197.0,16353,2011-01-05 11:33:54,2018-09-14 14:28:55,United Kingdom,124,16131.0,9,5,4,yes
564811,19,13.0,603.5,25529,2011-01-06 01:11:37,2018-07-11 07:59:23,,56,4912.0,3,1,2,yes
564875,15,268.0,105.0,25852,2011-01-06 02:44:14,2018-09-10 12:51:28,,191,14487.0,33,10,23,no
564875,32,26.0,800.5,25852,2011-01-06 02:44:14,2018-09-10 12:51:28,,191,3205.0,7,6,1,yes
564875,33,40.0,500.5,25852,2011-01-06 02:44:14,2018-09-10 12:51:28,,191,23066.0,7,6,1,yes
568355,36,201.0,105.0,21630,2011-01-08 21:54:13,2018-09-15 10:08:36,"Cambridge, UK",134,2766.0,24,5,19,yes
568939,23,46.0,280.0,28276,2011-01-09 16:58:05,2012-04-22 15:33:46,,66,1490.0,9,5,4,yes
569243,15,38.0,509.0,32096,2011-01-10 00:43:25,2017-01-26 17:00:04,United Kingdom,56,52988.0,8,7,1,no
569243,21,20.0,500.0,32096,2011-01-10 00:43:25,2017-01-26 17:00:04,United Kingdom,56,3450.0,3,2,1,yes
569447,24,15.0,488.5,38568,2011-01-10 06:39:15,2014-02-26 21:25:49,,197,671.0,2,1,1,yes
569447,33,35.0,567.5,38568,2011-01-10 06:39:15,2014-02-26 21:25:49,,197,8035.0,4,1,3,yes
569711,30,33.0,727.5,42324,2011-01-10 10:49:42,2018-09-14 09:19:07,Denmark,1212,22138.0,7,5,2,yes
569711,31,25.0,875.5,42324,2011-01-10 10:49:42,2018-09-14 09:19:07,Denmark,1212,1009.0,3,1,2,yes
569711,32,48.0,522.0,42324,2011-01-10 10:49:42,2018-09-14 09:19:07,Denmark,1212,492.0,6,1,5,yes
569711,34,496.0,45.0,42324,2011-01-10 10:49:42,2018-09-14 09:19:07,Denmark,1212,2538.0,53,3,50,yes
569711,36,101.0,205.0,42324,2011-01-10 10:49:42,2018-09-14 09:19:07,Denmark,1212,7260.0,19,15,4,yes
570637,15,55.0,375.5,3804,2011-01-11 01:20:11,2011-12-27 00:13:18,United States,54,496.0,6,1,5,no
571600,15,35.0,531.0,33484,2011-01-11 17:18:17,2018-06-22 16:45:45,United States,152,22509.0,5,3,2,no
571600,22,278.0,61.0,33484,2011-01-11 17:18:17,2018-06-22 16:45:45,United States,152,43183.0,32,7,25,yes
572025,21,35.0,364.0,37295,2011-01-11 23:33:27,2018-09-12 23:31:02,"Glendale, CA",70,2532.0,5,3,2,yes
248183,18,15.0,614.0,40299,2010-01-11 16:00:21,2018-09-14 13:10:46,,91,404.0,2,1,1,yes
248183,23,30.0,374.5,40299,2010-01-11 16:00:21,2018-09-14 13:10:46,,91,1180.0,4,2,2,yes
248183,25,15.0,4890.5,40299,2010-01-11 16:00:21,2018-09-14 13:10:46,,91,618.0,2,1,1,yes
565380,18,88.0,228.0,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,844.0,11,2,9,yes
565380,19,199.0,98.0,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,18155.0,27,9,18,yes
565380,21,45.0,311.0,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,2663.0,5,1,4,yes
565380,23,35.0,337.5,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,20319.0,5,3,2,yes
565380,24,90.0,151.0,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,4808.0,10,2,8,yes
565380,25,33.0,2197.0,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,4676.0,5,2,3,yes
565380,26,45.0,892.5,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,5597.0,5,1,4,yes
565380,27,90.0,395.0,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,305.0,10,2,8,yes
565380,28,165.0,181.5,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,174081.0,22,11,11,yes
565380,29,143.0,206.0,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,70028.0,17,4,13,yes
565380,33,45.0,450.5,29911,2011-01-06 11:48:14,2018-09-07 11:24:29,"Amsterdam, Netherlands",412,523.0,5,1,4,yes
242320,33,8.0,1570.5,9809,2010-01-02 14:41:26,2018-08-31 10:53:59,"Zurich, Switzerland",136,564.0,2,1,1,yes
559892,20,41.0,322.5,3997,2011-01-01 18:06:56,2018-08-22 03:08:17,"Ahmedabad, India",160,734.0,7,2,5,yes
560768,19,35.0,372.5,24440,2011-01-03 02:17:01,2018-09-15 11:24:41,,558,4405.0,4,1,3,yes
560856,15,21.0,668.0,25405,2011-01-03 05:03:38,2017-08-30 20:00:35,,196,10931.0,7,6,1,no
560856,20,502.0,36.0,25405,2011-01-03 05:03:38,2017-08-30 20:00:35,,196,84448.0,70,20,50,yes
560856,21,43.0,319.5,25405,2011-01-03 05:03:38,2017-08-30 20:00:35,,196,7121.0,8,5,3,yes
560856,22,15.0,526.5,25405,2011-01-03 05:03:38,2017-08-30 20:00:35,,196,502.0,2,1,1,yes
560856,23,25.0,416.5,25405,2011-01-03 05:03:38,2017-08-30 20:00:35,,196,897.0,4,3,1,yes
560856,24,66.0,195.0,25405,2011-01-03 05:03:38,2017-08-30 20:00:35,,196,15338.0,13,8,5,yes
561036,27,40.0,836.0,27199,2011-01-03 09:06:31,2013-06-28 11:44:19,,90,3776.0,5,2,3,yes
561036,31,45.0,570.0,27199,2011-01-03 09:06:31,2013-06-28 11:44:19,,90,1164.0,5,1,4,yes
568074,30,50.0,524.5,16982,2011-01-08 14:22:02,2018-09-12 15:11:24,Germany,255,119820.0,9,8,1,yes
568383,19,65.0,240.5,21899,2011-01-08 22:32:37,2018-09-12 01:31:29,,31,5549.0,7,1,6,yes
565302,28,75.0,411.0,29178,2011-01-06 10:40:00,2018-07-02 09:26:19,"Chennai, India",76,795.0,8,1,7,yes
565302,29,45.0,623.5,29178,2011-01-06 10:40:00,2018-07-02 09:26:19,"Chennai, India",76,14586.0,6,3,3,yes
568518,27,73.0,480.0,24963,2011-01-09 03:05:09,2014-02-24 04:12:11,,126,32352.0,14,12,2,yes
568518,30,30.0,813.0,24963,2011-01-09 03:05:09,2014-02-24 04:12:11,,126,536.0,4,2,2,yes
1150183,32,-4.0,2331.5,21933,2012-01-15 08:29:11,2018-09-14 13:34:44,India,223,0.0,2,1,1,yes
561237,32,8.0,1750.0,29002,2011-01-03 12:51:24,2018-08-22 15:58:50,,40,419.0,2,1,1,yes
568266,24,688.0,20.0,19403,2011-01-08 19:21:50,2018-09-15 11:54:56,Germany,791,29047.0,86,26,60,yes
568266,25,380.0,144.0,19403,2011-01-08 19:21:50,2018-09-15 11:54:56,Germany,791,453.0,39,2,37,yes
568266,26,118.0,386.0,19403,2011-01-08 19:21:50,2018-09-15 11:54:56,Germany,791,46267.0,19,13,6,yes
568266,31,89.0,308.0,19403,2011-01-08 19:21:50,2018-09-15 11:54:56,Germany,791,2833.0,16,10,6,yes
568266,32,55.0,466.5,19403,2011-01-08 19:21:50,2018-09-15 11:54:56,Germany,791,4418.0,8,5,3,yes
568266,36,13.0,1017.5,19403,2011-01-08 19:21:50,2018-09-15 11:54:56,Germany,791,144.0,3,2,1,yes
244008,14,-12.0,1304.0,15763,2010-01-05 15:02:41,2018-09-14 06:51:48,Australia,58,0.0,24,21,3,no
561731,15,4173.0,4.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,95588.0,486,34,452,no
561731,16,4336.0,2.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,25839.0,495,11,484,yes
561731,17,9637.0,1.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,260823393.0,1289,518,771,yes
561731,18,5055.0,3.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,86034.0,559,12,547,yes
561731,19,2094.0,6.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,233625.0,231,25,206,yes
561731,20,2642.0,8.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,251076.0,301,18,283,yes
561731,21,2346.0,5.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,716.0,256,2,254,yes
561731,22,1334.0,11.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,83990.0,153,9,144,yes
561731,23,3363.0,2.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,158511.0,374,40,334,yes
561731,24,2249.0,4.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,180.0,253,1,252,yes
561731,27,1716.0,13.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,856716.0,278,163,115,yes
561731,28,610.0,52.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,67645.0,74,15,59,yes
561731,29,632.0,44.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,41550.0,80,15,65,yes
561731,30,701.0,33.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,1989.0,88,13,75,yes
561731,31,2004.0,5.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,19598.0,224,18,206,yes
561731,32,1216.0,18.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,240756.0,144,21,123,yes
561731,34,165.0,141.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,615.0,17,1,16,yes
561731,36,2700.0,4.0,36218,2011-01-03 20:37:07,2018-09-14 18:36:35,"Brooklyn, NY",16284,387578.0,315,34,281,yes
568635,15,560.0,53.5,25639,2011-01-09 07:55:29,2018-09-13 04:45:21,Netherlands,645,27800.0,60,8,52,no
568635,16,333.0,74.0,25639,2011-01-09 07:55:29,2018-09-13 04:45:21,Netherlands,645,638.0,35,1,34,yes
568635,17,275.0,97.5,25639,2011-01-09 07:55:29,2018-09-13 04:45:21,Netherlands,645,48979.0,31,7,24,yes
568635,20,153.0,135.5,25639,2011-01-09 07:55:29,2018-09-13 04:45:21,Netherlands,645,1750.0,19,5,14,yes
568635,28,63.0,480.0,25639,2011-01-09 07:55:29,2018-09-13 04:45:21,Netherlands,645,2471.0,8,1,7,yes
568635,34,135.0,179.5,25639,2011-01-09 07:55:29,2018-09-13 04:45:21,Netherlands,645,568.0,14,1,13,yes
570156,15,400.0,78.0,47095,2011-01-10 17:15:53,2018-09-04 12:20:31,Israel,316,123480.0,45,10,35,no
570156,17,567.0,40.0,47095,2011-01-10 17:15:53,2018-09-04 12:20:31,Israel,316,3713.0,63,5,58,yes
560318,15,275.0,103.0,10056,2011-01-02 13:06:23,2018-08-22 06:18:33,"Singapore, Singapore",104,5415.0,29,3,26,no
560318,16,435.0,60.0,10056,2011-01-02 13:06:23,2018-08-22 06:18:33,"Singapore, Singapore",104,58898.0,48,9,39,yes
563265,15,220.0,129.5,10414,2011-01-04 23:10:27,2018-08-21 21:46:15,"Shoreline, WA, United States",52,158732.0,23,2,21,no
560612,15,198.0,143.5,13187,2011-01-02 21:26:47,2018-09-14 16:33:47,"Devon, United Kingdom",48,404520.0,31,20,11,no
563795,15,195.0,146.5,15892,2011-01-05 11:00:10,2018-09-13 12:55:36,"London, United Kingdom",187,7185.0,21,3,18,no
564664,15,185.0,156.0,24199,2011-01-05 22:19:28,2018-01-26 04:21:23,,34,94.0,19,1,18,no
571357,16,51.0,323.0,14558,2011-01-11 14:02:55,2018-09-12 20:36:04,,84,15198.0,9,3,6,yes
566288,15,178.0,166.5,42316,2011-01-07 01:19:51,2018-09-15 19:25:52,"San Diego, CA",111,61956.0,23,8,15,no
566288,16,68.0,282.5,42316,2011-01-07 01:19:51,2018-09-15 19:25:52,"San Diego, CA",111,11484.0,11,6,5,yes
566288,20,40.0,333.0,42316,2011-01-07 01:19:51,2018-09-15 19:25:52,"San Diego, CA",111,6562.0,6,4,2,yes
566288,22,50.0,259.0,42316,2011-01-07 01:19:51,2018-09-15 19:25:52,"San Diego, CA",111,5224.0,7,4,3,yes
566288,23,20.0,464.0,42316,2011-01-07 01:19:51,2018-09-15 19:25:52,"San Diego, CA",111,4122.0,3,2,1,yes
560089,15,165.0,177.0,6347,2011-01-02 01:50:42,2018-09-14 13:37:22,"Washington, DC, United States",100,153111.0,24,15,9,no
560089,21,30.0,396.0,6347,2011-01-02 01:50:42,2018-09-14 13:37:22,"Washington, DC, United States",100,5062.0,5,4,1,yes
245956,15,140.0,199.0,19242,2010-01-07 21:57:07,2018-09-13 19:26:01,,46,62130.0,19,10,9,no
245956,17,75.0,272.5,19242,2010-01-07 21:57:07,2018-09-13 19:26:01,,46,292.0,8,1,7,yes
245956,21,60.0,246.5,19242,2010-01-07 21:57:07,2018-09-13 19:26:01,,46,3012.0,8,4,4,yes
562295,15,105.0,241.0,46140,2011-01-04 09:03:47,2018-09-13 13:56:57,Rocinante,179,60736.0,17,13,4,no
566890,15,95.0,261.5,49126,2011-01-07 12:54:05,2018-09-08 16:42:27,"Frankfurt, Germany",118,127127.0,15,11,4,no
243493,15,80.0,289.0,44353,2010-01-04 21:45:34,2018-09-14 13:10:31,Netherlands,432,16406.0,9,2,7,no
243493,20,332.0,65.0,44353,2010-01-04 21:45:34,2018-09-14 13:10:31,Netherlands,432,138892.0,42,9,33,yes
243493,21,95.0,172.0,44353,2010-01-04 21:45:34,2018-09-14 13:10:31,Netherlands,432,47911.0,15,11,4,yes
243493,22,75.0,191.5,44353,2010-01-04 21:45:34,2018-09-14 13:10:31,Netherlands,432,295.0,8,1,7,yes
243493,30,33.0,727.5,44353,2010-01-04 21:45:34,2018-09-14 13:10:31,Netherlands,432,5265.0,6,3,3,yes
243493,33,40.0,500.5,44353,2010-01-04 21:45:34,2018-09-14 13:10:31,Netherlands,432,450.0,5,2,3,yes
243493,35,40.0,499.0,44353,2010-01-04 21:45:34,2018-09-14 13:10:31,Netherlands,432,1604.0,6,4,2,yes
565140,15,78.0,300.5,27271,2011-01-06 07:41:16,2018-07-28 16:11:22,Egypt,87,38342.0,13,9,4,no
565140,21,23.0,450.0,27271,2011-01-06 07:41:16,2018-07-28 16:11:22,Egypt,87,1299.0,5,4,1,yes
565140,27,33.0,969.5,27271,2011-01-06 07:41:16,2018-07-28 16:11:22,Egypt,87,2047.0,5,2,3,yes
571668,17,35.0,458.5,34330,2011-01-11 18:02:42,2018-09-14 18:32:46,Malta,325,2595.0,4,1,3,yes
571668,25,18.0,4380.5,34330,2011-01-11 18:02:42,2018-09-14 18:32:46,Malta,325,2745.0,4,3,1,yes
571668,34,85.0,274.0,34330,2011-01-11 18:02:42,2018-09-14 18:32:46,Malta,325,19733.0,14,11,3,yes
571668,35,20.0,901.0,34330,2011-01-11 18:02:42,2018-09-14 18:32:46,Malta,325,6491.0,10,9,1,yes
563823,15,58.0,366.5,16260,2011-01-05 11:26:25,2018-09-13 13:38:42,,66,24426.0,10,6,4,no
563823,25,30.0,2478.0,16260,2011-01-05 11:26:25,2018-09-13 13:38:42,,66,919.0,5,4,1,yes
242231,24,118.0,123.5,9062,2010-01-02 09:00:04,2018-09-15 21:02:32,"Salt Lake City, UT",93,1479.0,14,3,11,yes
566972,15,50.0,403.0,49730,2011-01-07 14:04:11,2011-07-27 19:36:47,,10,1802.0,6,2,4,no
560299,15,46.0,429.5,8779,2011-01-02 12:07:57,2018-09-16 03:24:04,"Los Angeles, CA",2493,1894.0,8,2,6,no
560299,16,210.0,112.5,8779,2011-01-02 12:07:57,2018-09-16 03:24:04,"Los Angeles, CA",2493,120266.0,29,16,13,yes
560299,17,2038.0,11.0,8779,2011-01-02 12:07:57,2018-09-16 03:24:04,"Los Angeles, CA",2493,197283.0,245,24,221,yes
560299,21,83.0,194.5,8779,2011-01-02 12:07:57,2018-09-16 03:24:04,"Los Angeles, CA",2493,3812.0,13,8,5,yes
560299,33,211.0,113.0,8779,2011-01-02 12:07:57,2018-09-16 03:24:04,"Los Angeles, CA",2493,194.0,24,2,22,yes
562812,15,45.0,438.5,5286,2011-01-04 16:20:36,2017-08-27 17:58:15,India,24,4083.0,6,3,3,no
564252,15,45.0,438.5,20717,2011-01-05 16:36:42,2018-09-14 19:52:01,"Jundiaí - State of São Paulo, Brasil",45,52520.0,7,5,2,no
564252,30,35.0,702.5,20717,2011-01-05 16:36:42,2018-09-14 19:52:01,"Jundiaí - State of São Paulo, Brasil",45,261.0,4,1,3,yes
564629,15,45.0,438.5,23798,2011-01-05 21:41:08,2011-03-24 20:17:11,,4,762.0,6,3,3,no
570120,15,40.0,478.0,45912,2011-01-10 16:49:34,2018-09-14 17:20:53,"Campinas, Brazil",329,6672.0,6,4,2,no
570120,16,83.0,244.0,45912,2011-01-10 16:49:34,2018-09-14 17:20:53,"Campinas, Brazil",329,1128984.0,17,16,1,yes
559839,17,45.0,383.5,3476,2011-01-01 16:19:43,2017-09-28 09:13:04,"Chennai, India",105,74616.0,8,7,1,yes
559680,15,35.0,531.0,1273,2011-01-01 06:52:39,2018-09-14 11:57:26,India,50,6861.0,5,3,2,no
560146,29,13.0,1510.0,6861,2011-01-02 04:47:13,2018-09-16 05:30:02,Pakistan,393,2432.0,3,2,1,yes
560146,30,101.0,263.0,6861,2011-01-02 04:47:13,2018-09-16 05:30:02,Pakistan,393,58774.0,22,13,9,yes
560146,31,95.0,281.5,6861,2011-01-02 04:47:13,2018-09-16 05:30:02,Pakistan,393,21324.0,15,11,4,yes
560146,33,15.0,1059.5,6861,2011-01-02 04:47:13,2018-09-16 05:30:02,Pakistan,393,584.0,2,1,1,yes
560146,35,45.0,438.5,6861,2011-01-02 04:47:13,2018-09-16 05:30:02,Pakistan,393,2606.0,5,1,4,yes
569090,19,15.0,576.5,30100,2011-01-09 20:11:40,2018-09-12 09:36:10,,38,144.0,2,1,1,yes
565712,15,25.0,636.0,36584,2011-01-06 16:12:26,2018-09-11 21:42:43,,10,3036.0,4,3,1,no
566392,15,25.0,636.0,43198,2011-01-07 03:41:36,2018-04-25 08:09:07,,11,3170.0,3,1,2,no
569602,15,23.0,660.0,40490,2011-01-10 09:29:01,2011-06-24 02:38:34,,21,16280.0,4,2,2,no
242820,15,20.0,717.5,19553,2010-01-03 20:24:52,2018-07-24 13:35:08,,18,1332.0,3,2,1,no
242820,16,35.0,430.5,19553,2010-01-03 20:24:52,2018-07-24 13:35:08,,18,2124.0,5,3,2,yes
